user_tag	1	2	3	4	5	6	7	8	9	10	11	12
R7424	1.0	1.0							0.0		1.0	2.0
R1418	26.0	16.0	22.0	7.0	2.0	5.0	5.0	8.0	46.0	34.0	24.0	20.0
R5088	2.0	0.0				23.0	27.0	2.0	28.0	8.0	8.0	2.0
R6706	27.0	38.0	39.0	21.0	21.0	12.0	22.0	20.0	21.0	9.0	25.0	28.0
R3419	2.0	0.0									0.0	3.0
R8710	11.0	12.0	6.0	11.0	17.0	18.0	28.0	19.0	11.0	3.0	1.0	4.0
R3693	0.0	0.0	1.0	0.0	0.0			0.0				
R5461	1.0	0.0	0.0			1.0		2.0	0.0	0.0	3.0	7.0
R1772	17.0	6.0	14.0	6.0	8.0	22.0	17.0	9.0	22.0	10.0	9.0	9.0
R0863	22.0	72.0	34.0	27.0	4.0	17.0	16.0	15.0	10.0	34.0	18.0	39.0
R2254	22.0	5.0					4.0	14.0	7.0	5.0	14.0	11.0
R8616	101.0	9.0						106.0	229.0	59.0	69.0	119.0
R8602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	6.0
R1130	28.0	6.0									5.0	25.0
R4946	4.0	16.0	16.0	18.0	10.0	9.0	3.0	2.0	1.0	6.0	1.0	0.0
R7525		0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	1.0
R6717	0.0			0.0	2.0	0.0	0.0	1.0	3.0	1.0	1.0	3.0
R1314	6.0	29.0	33.0	15.0	7.0	11.0	8.0	15.0	1.0	2.0	1.0	4.0
R3728	1.0	0.0	0.0		0.0	0.0	0.0	0.0				0.0
R7298	9.0	9.0										
R3903											0.0	
R1442	10.0	14.0	8.0	3.0	1.0	2.0	2.0	5.0	6.0	1.0	9.0	22.0
R7165	15.0	15.0	1.0	8.0	19.0	3.0	10.0	36.0	11.0	6.0	4.0	20.0
R6872	22.0	7.0			8.0	10.0	12.0	21.0	14.0	13.0	7.0	9.0
R7544	8.0	3.0				73.0	115.0	43.0	20.0	7.0	2.0	4.0
R6390	168.0	40.0										2.0
R2969	9.0	2.0			8.0	25.0	11.0	22.0	23.0	16.0	14.0	22.0
R7130	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
R1946	79.0	58.0										
R3116	10.0	4.0	16.0	26.0	32.0	13.0	12.0	6.0	14.0	11.0	12.0	12.0
R3141	21.0	7.0	26.0	37.0	16.0	15.0	9.0	16.0	22.0	36.0	15.0	27.0
R2853	7.0	9.0	2.0	5.0	5.0	3.0	3.0	1.0	3.0	22.0	12.0	5.0
R2562	53.0	10.0									27.0	99.0
R0979	1.0							0.0	0.0	7.0	1.0	0.0
R0301	4.0											
R5412	228.0	45.0										
R0985	1.0	0.0									0.0	1.0
R1489	0.0										0.0	3.0
R5098	1.0	0.0		0.0			2.0	0.0	2.0	4.0		0.0
R0145	3.0									0.0	2.0	5.0
R5479	32.0	5.0							38.0	40.0	23.0	22.0
R7978	19.0	11.0	32.0	38.0	29.0	24.0	24.0	10.0	11.0	19.0	12.0	8.0
R1717	55.0	46.0	25.0	13.0	7.0	14.0	4.0	7.0	15.0	6.0	21.0	20.0
R6237	205.0	219.0										
R7752	45.0	7.0	7.0	4.0	5.0	7.0	19.0	7.0	30.0	26.0	26.0	55.0
R3210	3.0	0.0	0.0	0.0	0.0	1.0	3.0	1.0	2.0	7.0	3.0	4.0
R1270	27.0	7.0	3.0	3.0	4.0	3.0	17.0	15.0	16.0	3.0	15.0	8.0
R3039	16.0	32.0	30.0	31.0	19.0	13.0	12.0	9.0	11.0	6.0	3.0	12.0
R0043	74.0	58.0	34.0	0.0					0.0			
R0138	181.0	20.0									4.0	115.0
R5231	154.0	23.0										93.0
R5386				0.0								
R6062	0.0				0.0							
R1063	153.0	13.0										
R0683	5.0	26.0	28.0	7.0	4.0	9.0	8.0	11.0	8.0	12.0	19.0	4.0
R0384	10.0	2.0			1.0	3.0	6.0	7.0	7.0	5.0	10.0	17.0
R8299	0.0	0.0										
R8638	27.0	11.0	4.0	2.0	1.0	4.0	20.0	30.0	46.0	31.0	39.0	47.0
R5852	0.0											0.0
R4094	11.0	1.0	12.0	5.0	3.0	6.0	3.0	4.0	13.0	13.0	11.0	10.0
R1100	23.0	8.0									11.0	55.0
R3731	42.0	2.0							19.0	46.0	33.0	21.0
R7809	18.0	26.0	25.0	15.0	50.0	12.0	25.0	27.0	44.0	16.0	11.0	4.0
R0564	50.0	24.0	20.0	18.0	59.0	30.0	21.0	43.0	32.0	13.0	42.0	53.0
R4567		0.0	0.0		0.0		0.0	0.0		0.0	0.0	
R1472	1.0	4.0	0.0		1.0			1.0	0.0	1.0	0.0	1.0
R0937	1.0	1.0	1.0	0.0	0.0	1.0	11.0	1.0	5.0	6.0	7.0	20.0
R0235	2.0	1.0										
R4952	70.0	11.0		63.0	44.0	36.0	31.0	50.0	35.0	31.0	22.0	37.0
R7701							0.0		0.0	0.0		
R4382	234.0	55.0										
R1549	2.0	2.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	3.0
R7403	3.0	8.0										
R0198	1.0	0.0	1.0	5.0	1.0	0.0	2.0	4.0	0.0	0.0	1.0	4.0
R3686	5.0	7.0	8.0	3.0	2.0	2.0	0.0	1.0	7.0	3.0	2.0	1.0
R7142	3.0	0.0	0.0	0.0				0.0	1.0		0.0	
R6782	1.0	0.0	1.0	0.0			1.0	0.0	0.0	0.0	1.0	
R1494	28.0	5.0		6.0	50.0	35.0	22.0	33.0	42.0	21.0	21.0	17.0
R0992	108.0	41.0		189.0	39.0	58.0	198.0	40.0	63.0	65.0	104.0	82.0
R1268	158.0	74.0								73.0	255.0	110.0
R0703	32.0	23.0	17.0	15.0	8.0	12.0	10.0	6.0	5.0	17.0	14.0	13.0
R6196	0.0								0.0	0.0		
R6149	9.0	2.0										
R5059	2.0	2.0							17.0	4.0		1.0
R7551	112.0	1.0									16.0	237.0
R5470	8.0	5.0	2.0	12.0	0.0	1.0	6.0	9.0	8.0	4.0	2.0	3.0
R9095	193.0	60.0								5.0	242.0	288.0
R8331	101.0	17.0					38.0	113.0	97.0	45.0	35.0	89.0
R2072	2.0	4.0	0.0	0.0	3.0	3.0	0.0	2.0	0.0	2.0	6.0	3.0
R5883	1.0	2.0	0.0	1.0	2.0	1.0	0.0	0.0	1.0	0.0		0.0
R6962	266.0	64.0										308.0
R8422	31.0	38.0	29.0	23.0	44.0	28.0	41.0	29.0	44.0	58.0	27.0	24.0
R1502	98.0	22.0								55.0	107.0	156.0
R1802		1.0									0.0	
R6665	12.0	0.0	1.0		0.0	0.0		0.0		0.0	0.0	4.0
R1042	32.0	12.0	14.0	31.0	15.0	11.0	6.0	47.0	25.0	8.0	17.0	14.0
R1922	33.0	1.0						0.0	21.0	13.0	16.0	16.0
R4165	29.0	19.0	19.0	24.0	8.0	14.0	19.0	13.0	14.0	8.0	7.0	27.0
R5160	5.0	4.0	10.0	3.0	3.0	2.0	3.0	1.0	2.0	7.0	4.0	0.0
R7095	6.0	3.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
R1965	0.0	0.0										0.0
R5005	48.0	15.0								27.0	34.0	
R7473	2.0	0.0	1.0	0.0		0.0	0.0	0.0				
R3123	9.0	45.0	7.0	0.0	0.0	5.0	3.0					
R2160	3.0	3.0	2.0	0.0	1.0	0.0	0.0	3.0	0.0	2.0	3.0	6.0
R2320	7.0	3.0	0.0	3.0	2.0	2.0	3.0	3.0	2.0	6.0	3.0	8.0
R2634	0.0	4.0									0.0	0.0
R6627	62.0	12.0								18.0	80.0	90.0
R2893	3.0	1.0						0.0	0.0	0.0	2.0	3.0
R6346	53.0	12.0					69.0	136.0	81.0	39.0	56.0	72.0
R1431	4.0	3.0	0.0	0.0	7.0	7.0	3.0	3.0	3.0	5.0	4.0	4.0
R7188	0.0						0.0				1.0	0.0
R0222	0.0		0.0		0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
R4305	0.0							0.0		0.0	0.0	0.0
R3710	1.0	9.0	13.0				0.0			0.0	0.0	
R4527	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0			0.0	
R6407	91.0	1.0										77.0
R6612	8.0		44.0	66.0	27.0	15.0	20.0	29.0	10.0	0.0	1.0	0.0
R8266	6.0	4.0	3.0	4.0	20.0	12.0	9.0	23.0	14.0	11.0	3.0	18.0
R5339			0.0	1.0	0.0	0.0						
R9041	1.0	0.0							0.0	1.0	0.0	1.0
R2596	73.0	13.0										54.0
R4718	0.0									0.0	2.0	2.0
R3384					1.0		0.0		0.0	2.0	0.0	
R4750				0.0		0.0		0.0				
R8515	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R1600	52.0	1.0							42.0	126.0	68.0	31.0
R1269	24.0	28.0	46.0	29.0	14.0	20.0	30.0	26.0	35.0	37.0	19.0	38.0
R3949	38.0	34.0										
R0055	4.0	7.0								1.0	5.0	6.0
R5353									125.0	1.0		
R1019	4.0	1.0					1.0	2.0	1.0	2.0	2.0	5.0
R5571	0.0					0.0	0.0		0.0	0.0		0.0
R0632	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0
R0451		0.0		0.0						4.0	1.0	
R2108	4.0	25.0										
R5262		0.0										
R7733	54.0	23.0									87.0	76.0
R6292	3.0	0.0	0.0			0.0					0.0	0.0
R8240	12.0	6.0	8.0	5.0	14.0	3.0	3.0	2.0	3.0	3.0	1.0	5.0
R4370	21.0	14.0	8.0	0.0	0.0	2.0	20.0	16.0	47.0	3.0	12.0	23.0
R7435	0.0					2.0	1.0	1.0	2.0	1.0	0.0	1.0
R0800	187.0	53.0										
R7574	5.0	4.0	2.0	0.0	4.0	9.0	5.0	8.0	15.0	25.0	9.0	13.0
R8460	39.0	4.0										2.0
R5803	27.0	15.0	11.0	11.0	3.0	3.0	11.0	4.0	4.0	1.0	2.0	4.0
R3209	2.0	0.0	0.0	1.0	0.0		0.0	0.0		0.0	0.0	0.0
R3451			0.0		1.0							
R7533	51.0	13.0				57.0	33.0	39.0	82.0	76.0	80.0	64.0
R9003	14.0	20.0	2.0	0.0	7.0	6.0	0.0	0.0	0.0	0.0	8.0	0.0
R3027	7.0	4.0				0.0	0.0	4.0	3.0	5.0	0.0	3.0
R6740	69.0	15.0					8.0	71.0	116.0	78.0	86.0	65.0
R0003	0.0	2.0	2.0	8.0	6.0	1.0	3.0	11.0	4.0	2.0	0.0	0.0
R2144	2.0	0.0	0.0	1.0	2.0	0.0	3.0	1.0	1.0	0.0	2.0	0.0
R6487								2.0	29.0	10.0		
R3446	40.0	10.0							43.0	51.0	54.0	49.0
R7519	0.0	0.0										
R7884	1.0	1.0				0.0	1.0	0.0	0.0	1.0	2.0	1.0
R7350	0.0	1.0	1.0	0.0		0.0	5.0	0.0	0.0	0.0		4.0
R2487	12.0	26.0	8.0	13.0	6.0	11.0	12.0	13.0	3.0	3.0	5.0	6.0
R0067	78.0	88.0	71.0	40.0	47.0	37.0	62.0	48.0	38.0	19.0	27.0	39.0
R8607	3.0	0.0									0.0	2.0
R0660	1.0	0.0	1.0	1.0		0.0	0.0	1.0	1.0	0.0	0.0	0.0
R4736	52.0	32.0	22.0	30.0	15.0	23.0	35.0	28.0	20.0	43.0	38.0	26.0
R7620	7.0	7.0	1.0	1.0	2.0	11.0	12.0	7.0	14.0	11.0	29.0	14.0
R4757	105.0	31.0								5.0	86.0	103.0
R1652	0.0							0.0	0.0	0.0	2.0	
R8442	0.0								4.0	58.0	47.0	3.0
R1343	4.0	0.0										1.0
R7909												0.0
R6468	1.0	4.0				1.0	1.0				0.0	
R2732	89.0	71.0	24.0	27.0	13.0	19.0	26.0	18.0	11.0	9.0	7.0	3.0
R6240	1.0	0.0										
R2869	14.0	21.0	10.0	15.0	22.0	9.0	16.0	27.0	13.0	2.0	13.0	16.0
R0808	54.0	23.0	37.0	38.0	34.0	28.0	32.0	33.0	17.0	30.0	118.0	76.0
R1412	6.0	1.0										2.0
R4639	0.0	2.0										
R8762	8.0	4.0								0.0	3.0	14.0
R0709	1.0	1.0										
R0519	17.0	5.0	9.0	2.0	17.0	16.0	28.0	28.0	37.0	20.0	6.0	16.0
R0645	37.0	39.0	14.0	14.0	10.0	15.0	23.0	21.0	16.0	10.0	20.0	71.0
R6569	0.0	0.0						2.0	3.0	0.0	0.0	1.0
R5983	1.0					1.0	2.0	8.0	7.0	5.0	2.0	2.0
R0607	382.0	38.0										107.0
R6068						0.0	0.0					0.0
R7302	105.0	6.0										20.0
R3344	0.0	1.0					1.0	3.0	1.0	0.0		
R8046	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	3.0
R1709	0.0											
R6442	26.0	19.0	27.0	26.0	23.0	24.0	30.0	13.0	22.0	9.0	22.0	30.0
R0193	4.0	1.0								0.0	7.0	2.0
R8971	3.0	4.0							60.0	16.0	14.0	8.0
R3058	0.0								0.0	0.0	0.0	2.0
R8495	4.0	2.0	0.0	1.0	4.0	4.0	4.0	6.0	2.0	0.0	1.0	1.0
R5813	82.0	32.0									53.0	60.0
R7078	79.0	46.0										85.0
R7178	2.0	1.0				7.0	15.0	12.0	7.0	4.0	4.0	13.0
R8648	4.0	12.0	2.0		3.0		4.0	3.0	2.0	6.0	0.0	4.0
R0501	5.0	8.0	11.0	0.0	4.0	0.0	2.0	3.0	0.0		0.0	
R2887											0.0	0.0
R0644	7.0	9.0	9.0	37.0	24.0	19.0	19.0	13.0	19.0	21.0	4.0	10.0
R8438							0.0	0.0	0.0	0.0	0.0	
R6560	57.0	15.0					30.0	44.0	75.0	31.0	28.0	54.0
R6948	0.0	3.0	1.0	0.0		0.0	2.0	2.0	3.0	1.0	0.0	0.0
R4897	3.0	2.0		12.0	7.0	12.0	15.0	10.0	5.0	4.0	3.0	15.0
R1954	0.0								4.0	1.0	2.0	2.0
R5405	1.0	25.0										
R6435	170.0	40.0				23.0	50.0	21.0	29.0	112.0	82.0	127.0
R4615	4.0	3.0	7.0	7.0	1.0	3.0	0.0	1.0	0.0	1.0	0.0	3.0
R1861	13.0	1.0									5.0	10.0
R8662	61.0	9.0									17.0	80.0
R6503	19.0	4.0			1.0	34.0	35.0	35.0	43.0	46.0	29.0	19.0
R1346	112.0	40.0										15.0
R6426	5.0	10.0									15.0	4.0
R1061										0.0		
R2120	0.0	0.0	1.0	3.0	1.0	1.0	1.0	3.0	1.0	3.0	4.0	2.0
R5269									0.0		0.0	
R8234	4.0	1.0					0.0	6.0	8.0	3.0	2.0	1.0
R7647		14.0	221.0	62.0								
R7235	12.0	1.0								59.0	22.0	10.0
R0950		0.0		0.0	2.0			0.0				
R8065	2.0	0.0					4.0	5.0	1.0	1.0	2.0	1.0
R5926	209.0	75.0										
R2979	1.0	1.0	6.0	2.0	2.0	3.0	3.0	2.0	6.0	2.0	2.0	0.0
R1660	2.0	0.0	0.0	0.0	0.0	0.0	6.0	3.0	10.0	12.0	4.0	2.0
R4934	92.0	0.0										44.0
R6021	17.0	9.0	34.0	29.0	22.0	13.0	19.0	25.0	26.0	22.0	16.0	25.0
R2277	44.0	33.0					33.0	42.0	59.0	48.0	195.0	49.0
R1432	4.0	1.0				0.0	10.0	17.0	13.0	3.0	6.0	5.0
R3277	30.0	11.0	12.0	20.0	19.0	19.0	16.0	13.0	20.0	22.0	16.0	7.0
R1337	20.0	9.0										30.0
R4752	0.0					0.0		0.0		0.0	0.0	0.0
R6222	0.0	0.0		0.0	0.0	0.0	0.0	0.0		0.0		0.0
R5406						0.0	0.0	1.0				
R3205	2.0	0.0			0.0	0.0					0.0	3.0
R1607	0.0	1.0	0.0	0.0	2.0	1.0	1.0	1.0	1.0	1.0	0.0	2.0
R6520	0.0	0.0	1.0	3.0	4.0	4.0	5.0	7.0	1.0	2.0	0.0	4.0
R7168	7.0	3.0	0.0	2.0	7.0	4.0	3.0	0.0	4.0	7.0	13.0	0.0
R0428	0.0		0.0			0.0	0.0		1.0		0.0	2.0
R6354	108.0	36.0								175.0	189.0	79.0
R7965	288.0	62.0										171.0
R5880	0.0	0.0								1.0	3.0	1.0
R2816		0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0		0.0
R8332	0.0	0.0	0.0		0.0	0.0		1.0	0.0		0.0	0.0
R6789	22.0	16.0	20.0	41.0	50.0	55.0	33.0	35.0	28.0	28.0	20.0	24.0
R9021	0.0							83.0	138.0	113.0		
R5307			12.0	21.0	25.0	33.0	22.0	19.0	22.0	10.0	1.0	6.0
R6321	3.0	0.0	9.0	5.0	12.0	19.0	5.0	6.0	3.0	7.0	2.0	4.0
R3565	0.0											0.0
R1245	12.0	6.0	18.0	28.0	24.0	25.0	25.0	32.0	13.0	24.0	16.0	12.0
R1110	11.0	1.0										4.0
R5624	3.0	2.0	2.0	6.0	1.0	7.0	5.0	2.0	1.0	3.0	2.0	3.0
R1527										0.0		
R6870	52.0	13.0				0.0	58.0	81.0	61.0	21.0	61.0	52.0
R1033	38.0	17.0										
R9028									0.0	0.0		
R1117	0.0	0.0	1.0						2.0	0.0	0.0	0.0
R2914	330.0	76.0								65.0	330.0	318.0
R6314	56.0	10.0								11.0	66.0	79.0
R3758	0.0											
R9046		0.0	0.0	0.0	0.0		0.0	0.0		2.0	1.0	
R3887	28.0	23.0	27.0	21.0	11.0	7.0	7.0	3.0	9.0	9.0	10.0	12.0
R4797	338.0	71.0									51.0	314.0
R4138	0.0	0.0					0.0	0.0	2.0	0.0	0.0	0.0
R4423	18.0	15.0	6.0	9.0	17.0	18.0	23.0	32.0	12.0	21.0	19.0	15.0
R5699	2.0	2.0	0.0	0.0	0.0	1.0	11.0	4.0	0.0	1.0	0.0	3.0
R5118											0.0	
R2488	11.0	0.0				19.0	35.0	44.0	11.0	7.0	13.0	4.0
R8703	254.0	92.0								151.0	267.0	219.0
R5918	0.0							0.0				
R1556				0.0		0.0						
R7954	35.0	3.0							51.0	73.0	36.0	15.0
R8738								0.0	0.0			0.0
R1754	0.0	2.0								2.0	1.0	1.0
R7972	0.0	0.0	0.0	1.0		1.0	2.0	0.0	0.0	2.0	1.0	
R1583	0.0	0.0		0.0		0.0	0.0	0.0	0.0	0.0	1.0	1.0
R7840	55.0	16.0							19.0	40.0	31.0	64.0
R2148	1.0	0.0	0.0	0.0	0.0	0.0	1.0			0.0	0.0	1.0
R3261	7.0	7.0	2.0	1.0	45.0	12.0	1.0	3.0	3.0	2.0	18.0	5.0
R3004	0.0	0.0			0.0	1.0	2.0	1.0	0.0	1.0	0.0	1.0
R5373	0.0											
R3262	0.0	1.0										0.0
R9002				0.0	0.0					0.0		
R1099	12.0	1.0	21.0	26.0	2.0	1.0	2.0	4.0	20.0	7.0	3.0	3.0
R1410	10.0	5.0							5.0	22.0	0.0	16.0
R3012	0.0								1.0	1.0	0.0	1.0
R6933	1.0	0.0										
R2373	1.0	0.0										
R2484	2.0	0.0		0.0		6.0	11.0	21.0	9.0	10.0	16.0	7.0
R2908	0.0							1.0	2.0	2.0	0.0	3.0
R5616	41.0	5.0	29.0	16.0	35.0	41.0	29.0	11.0	38.0	31.0	34.0	19.0
R4659	1.0	0.0			5.0	2.0	1.0	3.0	5.0	4.0	4.0	2.0
R3559						0.0		0.0		0.0	0.0	
R1295	0.0			0.0						0.0	0.0	0.0
R0202	0.0	0.0										
R1366	71.0	6.0					49.0	106.0	97.0	31.0	18.0	21.0
R6977	1.0			1.0		25.0	1.0			0.0		
R6644	0.0		2.0	2.0	2.0			1.0	3.0	4.0	0.0	
R6687									8.0	26.0		
R2428	72.0	16.0										
R6816	0.0	0.0							1.0	0.0	1.0	0.0
R1138	3.0	1.0	4.0	11.0	38.0	47.0	24.0	11.0	42.0	30.0	22.0	14.0
R8055		3.0					0.0	0.0	2.0	2.0	2.0	1.0
R0999		0.0				0.0						
R2610	1.0	0.0										
R5531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R3506	0.0								1.0	2.0	1.0	2.0
R6920									1.0			
R3529	30.0	8.0										
R4139					0.0			0.0				
R3551	0.0	2.0	13.0	25.0	20.0	16.0	8.0	10.0	17.0	9.0	18.0	10.0
R2619	20.0										9.0	156.0
R4281	0.0	0.0										0.0
R6476	33.0	16.0	13.0	8.0	6.0	12.0	16.0	38.0	63.0	47.0	47.0	31.0
R8631	171.0	47.0										
R4469								1.0	0.0		0.0	
R4607	4.0	4.0	3.0	2.0	0.0	1.0	1.0	0.0	2.0	3.0	1.0	2.0
R2492	7.0	3.0	5.0	3.0	4.0	2.0			0.0	4.0	1.0	4.0
R7714	0.0	0.0		0.0			0.0		0.0	0.0		0.0
R5052	5.0	1.0										
R2355	26.0	2.0										23.0
R4361	30.0	8.0										
R5890	1.0											
R0545	2.0	1.0										
R6530	28.0	13.0								9.0	59.0	34.0
R3606	10.0	2.0		19.0	32.0	26.0	22.0	18.0	49.0	19.0	8.0	3.0
R0822	0.0						1.0	1.0	0.0		0.0	
R0629	7.0	3.0		0.0	2.0	0.0	1.0	4.0	1.0	0.0	1.0	5.0
R0024	0.0							0.0	0.0	0.0	0.0	2.0
R6443	1.0						0.0	1.0	0.0	1.0	2.0	1.0
R4546	8.0	4.0	6.0	29.0	15.0	49.0	19.0	36.0	27.0	9.0	9.0	32.0
R0089	35.0	20.0							26.0	46.0	67.0	98.0
R8792	0.0											
R3024						1.0			16.0			
R7117	1.0	0.0	3.0	0.0	1.0	1.0	0.0	14.0	1.0	1.0	3.0	5.0
R5976	202.0	25.0										106.0
R6677	70.0	14.0										8.0
R7064	8.0	0.0	0.0	1.0	1.0	2.0	16.0	22.0	0.0	0.0	0.0	2.0
R7811	116.0	38.0					33.0	67.0	40.0	37.0	45.0	62.0
R0220	5.0	1.0									42.0	27.0
R6745	14.0	6.0	8.0	6.0	11.0	22.0	12.0	23.0	8.0	11.0	5.0	7.0
R1510								1.0	33.0	7.0	14.0	24.0
R0684	0.0	1.0	4.0	1.0	11.0	45.0	34.0	16.0	47.0	23.0	20.0	7.0
R2647												1.0
R8173	93.0	74.0	60.0	41.0	51.0	70.0	38.0	38.0	51.0	24.0	50.0	87.0
R0803	1.0											
R2187	17.0	10.0	5.0	5.0	17.0	16.0	29.0	12.0	27.0	18.0	16.0	23.0
R2418	4.0	4.0	12.0	9.0	6.0	4.0	4.0	3.0	2.0	3.0	1.0	1.0
R3189	1.0	0.0			2.0	1.0	1.0	1.0	0.0	0.0	0.0	
R3435	0.0											0.0
R5317					0.0	0.0	0.0				0.0	
R2180	0.0	1.0		0.0	0.0	0.0	0.0		0.0	0.0		0.0
R2232									0.0	0.0		
R2706										0.0		
R2831	150.0	18.0								96.0	124.0	81.0
R5618	2.0	0.0										0.0
R4732	34.0	5.0					15.0	147.0	175.0	96.0	78.0	26.0
R1783	14.0	9.0	17.0	10.0	15.0	28.0	4.0	2.0	13.0	10.0	14.0	7.0
R4412	1.0	0.0		0.0	0.0		0.0	0.0	0.0	0.0		0.0
R1159	31.0	6.0				69.0	107.0	40.0	58.0	7.0	1.0	12.0
R5758	0.0			0.0								
R2038	0.0	0.0	0.0			0.0	1.0		3.0	0.0	2.0	
R8054	19.0	3.0										
R8858	2.0		0.0			0.0	6.0	13.0	4.0	1.0	4.0	5.0
R9024	3.0										17.0	3.0
R1757	0.0	0.0									0.0	0.0
R5933	13.0	3.0									8.0	6.0
R6991		2.0	4.0	5.0	11.0	10.0	3.0	1.0	1.0	9.0	2.0	3.0
R2170		0.0		0.0				0.0				
R7585	1.0	0.0			0.0	1.0	0.0	0.0	0.0	0.0	0.0	
R3617	63.0	21.0								7.0	33.0	11.0
R7044	236.0	52.0										151.0
R3270	4.0	1.0										5.0
R7749	0.0							2.0	0.0			
R6686	45.0	32.0	16.0	8.0	16.0	16.0	18.0	14.0	43.0	18.0	30.0	41.0
R1565	0.0	0.0		0.0	0.0	0.0		0.0	0.0	0.0	0.0	0.0
R4863	1.0	2.0	1.0	0.0	0.0	0.0	3.0	1.0	3.0	3.0	0.0	0.0
R3184			0.0	1.0		0.0	0.0	0.0	0.0	0.0		
R7882							0.0		0.0		0.0	
R0529	10.0	5.0	9.0	12.0	13.0	21.0	25.0	29.0	9.0	17.0	22.0	26.0
R6887	36.0	62.0	34.0	20.0	10.0	15.0	15.0	15.0	12.0	33.0	35.0	43.0
R0274	48.0	8.0					8.0	34.0	25.0	36.0	25.0	35.0
R1947		0.0							0.0	0.0	3.0	0.0
R5196	33.0	19.0	26.0	29.0	7.0	77.0	26.0	102.0	28.0	45.0	77.0	51.0
R7765	0.0					2.0	50.0	27.0	12.0	5.0	8.0	1.0
R6181	72.0	4.0										36.0
R2713	20.0	21.0	12.0	27.0	26.0	21.0	36.0	10.0	7.0	22.0	26.0	34.0
R5575	24.0	0.0	1.0	0.0			0.0		2.0	30.0	30.0	30.0
R6106	0.0	6.0	11.0	0.0	2.0		0.0	3.0	3.0	3.0		0.0
R1989							0.0	0.0	0.0	0.0		0.0
R5821	1.0			0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.0
R7568	155.0	54.0										
R0142			0.0		0.0			1.0	0.0	0.0	0.0	0.0
R0836	1.0											0.0
R2535	22.0	11.0										0.0
R5893	13.0	4.0	8.0	9.0	5.0	19.0	4.0	9.0	13.0	4.0	2.0	1.0
R0672	9.0	2.0	13.0	1.0	5.0	1.0	0.0			0.0		2.0
R0899	9.0	3.0										2.0
R2448	0.0							1.0	1.0	4.0	3.0	1.0
R4074		0.0	0.0			0.0	0.0	0.0	0.0	0.0	1.0	0.0
R3719								0.0				
R5234	7.0	18.0	8.0	5.0	9.0	19.0	5.0	2.0	3.0	7.0	2.0	11.0
R5514	0.0	0.0	0.0	0.0	2.0			1.0	1.0	0.0	0.0	
R5500	48.0	148.0										
R9103	4.0	0.0									1.0	5.0
R7426	3.0	0.0		2.0	0.0	1.0		0.0	1.0	1.0		0.0
R3322	3.0	1.0	0.0	0.0	4.0	3.0	11.0	3.0	2.0	5.0	2.0	1.0
R3026	5.0	18.0	14.0	4.0	6.0	14.0	33.0	19.0	9.0	13.0	18.0	11.0
R5254	16.0	8.0						0.0	4.0	8.0	15.0	19.0
R1787	21.0	10.0	3.0	6.0	7.0	1.0	4.0	5.0	11.0	11.0	11.0	18.0
R0354	1.0	3.0	0.0	0.0	2.0	10.0	7.0	8.0	3.0	1.0	0.0	0.0
R0487	5.0	0.0	1.0	4.0	2.0	3.0	17.0	23.0	20.0	9.0	13.0	9.0
R5671	0.0	1.0			0.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0
R4462	0.0											0.0
R4288	0.0									0.0	0.0	0.0
R1367	0.0	0.0						0.0	1.0	4.0	1.0	0.0
R7067								0.0	0.0			
R5641												0.0
R6337	13.0	25.0										
R7937	2.0	3.0	1.0	2.0	0.0	3.0	2.0	1.0	6.0	7.0	4.0	1.0
R6464	2.0	1.0	1.0		0.0	5.0	1.0	1.0	3.0	1.0	2.0	0.0
R2026	40.0	22.0	6.0	10.0	12.0	44.0	33.0	19.0	11.0	6.0	13.0	9.0
R5970						0.0		0.0		0.0		0.0
R5033								1.0	0.0	1.0		
R0112		0.0					1.0	0.0	1.0	0.0		0.0
R7638	2.0	0.0										
R5383	14.0	1.0								233.0	39.0	67.0
R7272	0.0	0.0	0.0	4.0	0.0	1.0	2.0	2.0	3.0	0.0	0.0	1.0
R3099							2.0	5.0	7.0			
R0426	143.0	29.0										
R3185	15.0	8.0										
R2376	49.0	20.0										
R2927		2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
R6095											0.0	
R6097							1.0	2.0	0.0	0.0	0.0	0.0
R7474	27.0	4.0						1.0	4.0	6.0	5.0	8.0
