num_runs	$D$	$R$
9116	1507244	6715172
9117	1547209	6728457
9118	1518626	6737692
9119	1503318	6710093
9120	1520794	6799820
9121	1524476	6814227
9122	1495485	6795265
9123	1518039	6885449
9124	1494175	6853601
9125	1459276	6886818
9126	1522686	6706999
9127	1500224	6806791
9128	1520318	6857562
9129	1515567	6893330
9130	1468315	6701706
9131	1506319	6863502
9132	1500741	6853117
9133	1542902	6859579
9134	1454803	6772855
9135	1571005	6716213
9136	1524050	6799005
9137	1506666	6727536
9138	1549269	6754578
9139	1471378	6689492
9140	1463709	6954432
9141	1460433	6754396
9142	1528236	6854544
9143	1540251	6762268
9144	1520504	6751316
9145	1481742	6764084
9146	1500984	6581078
9147	1529478	6722359
9148	1483414	6799277
9149	1501436	6918761
9150	1531914	6934305
9151	1522226	6927906
9152	1517761	6882334
9153	1539354	6794058
9154	1547315	6732720
9155	1545295	6873439
9156	1516990	6758533
9157	1528669	6745777
9158	1531233	6814072
9159	1506061	6879370
9160	1568402	6799888
9161	1493801	6755868
9162	1528321	6799082
9163	1537311	6687309
9164	1525323	6671482
9165	1478573	6872320
9166	1603105	6802952
9167	1509091	6772918
9168	1542402	6811710
9169	1519950	6705598
9170	1471062	6850839
9171	1457844	6807312
9172	1541699	6888210
9173	1458899	6766986
9174	1533955	6785412
9175	1525562	6739960
9176	1473211	6836848
9177	1494288	6821854
9178	1503247	6637755
9179	1516138	6686703
9180	1494058	6868799
9181	1538185	6805885
9182	1526102	6732791
9183	1505271	6833525
9184	1522338	6795985
9185	1544231	6871874
9186	1519989	6945455
9187	1565982	6782972
9188	1532193	6809313
9189	1525806	6730265
9190	1457546	6817254
9191	1514709	6760290
9192	1489776	6715437
9193	1545436	6702671
9194	1463065	6805638
9195	1497967	6785616
9196	1551106	6933112
9197	1477215	6771255
9198	1465711	6715277
9199	1559309	6831212
9200	1499061	6819322
9201	1467059	6826484
9202	1507906	6687827
9203	1492186	6826385
9204	1514706	6887615
9205	1485925	6831979
9206	1500226	6663083
9207	1581989	6731197
9208	1495207	6889481
9209	1511477	6606256
9210	1486287	6783567
9211	1491852	6661234
9212	1514745	6760348
9213	1482844	6778137
9214	1527569	6758460
9215	1469249	6873743
9216	1468418	6827857
9217	1524946	6709861
9218	1481576	6821885
9219	1556325	6886721
9220	1541019	6728781
9221	1502976	6908378
9222	1530827	6835321
9223	1505231	6724582
9224	1466052	6781694
9225	1502835	6864757
9226	1530401	6724892
9227	1515076	6735391
9228	1488946	6643513
9229	1521991	6699701
9230	1567561	6676109
9231	1513007	6799996
9232	1540828	6808774
9233	1472065	6858256
9234	1534344	6757935
9235	1571434	6747404
9236	1462953	6603382
9237	1477747	6784476
9238	1529178	6716093
9239	1525044	6742358
9240	1486403	6781830
9241	1516042	6669680
9242	1515595	6910139
9243	1511736	6725502
9244	1528584	6799731
9245	1487415	6833579
9246	1488534	6893435
9247	1477594	6739813
9248	1495277	6801560
9249	1565739	6723407
9250	1485360	6793271
9251	1493569	6734876
9252	1507730	6823000
9253	1549498	6679888
9254	1513128	6795536
9255	1470316	6826712
9256	1493872	6853635
9257	1430140	6741826
9258	1510339	6708418
9259	1459032	6769723
9260	1508649	6735098
9261	1528034	6904981
9262	1514260	6864700
9263	1497751	6744088
9264	1526166	6842430
9265	1515509	6825996
9266	1508019	6808346
9267	1510240	6739940
9268	1485339	6707787
9269	1525710	6740380
9270	1521653	6846045
9271	1499541	6721909
9272	1522437	6636030
9273	1559796	6774755
9274	1567263	6684844
9275	1526904	6708278
9276	1475730	6919017
9277	1536158	6670421
9278	1557836	6683640
9279	1521499	6751747
9280	1469271	6625906
9281	1495657	6747034
9282	1538329	6722105
9283	1525265	6821788
9284	1501542	6909437
9285	1527951	6853626
9286	1524052	6827626
9287	1511182	6765381
9288	1564984	6908752
9289	1563141	6846640
9290	1504099	6817098
9291	1534724	6857810
9292	1554298	6898237
9293	1530418	6723877
9294	1517064	6682221
9295	1499193	6735135
9296	1546707	6900535
9297	1518120	6863584
9298	1535412	6645866
9299	1516944	6905437
9300	1538404	6766111
9301	1516831	6804930
9302	1481989	6705579
9303	1482400	6875890
9304	1491391	6832748
9305	1504495	6711651
9306	1460853	6789242
9307	1552653	6908632
9308	1495002	6705975
9309	1524706	6872958
9310	1504039	6798117
9311	1508212	6866371
9312	1497004	6959361
9313	1525727	6694194
9314	1491812	6713743
9315	1518827	6766696
9316	1486409	6750679
9317	1462951	6754090
9318	1453890	6755168
9319	1518040	6888632
9320	1550345	6792208
9321	1502922	6744887
9322	1488601	6753421
9323	1477980	6897769
9324	1585961	6812283
9325	1520148	6600286
9326	1472207	6700312
9327	1518175	6888830
9328	1496844	6841056
9329	1511960	6751037
9330	1521440	6963744
9331	1533172	6770843
9332	1424329	6851417
9333	1502940	6842875
9334	1508844	6710733
9335	1534553	6797375
9336	1532544	6753260
9337	1511554	6640379
9338	1501334	6983553
9339	1513371	6837515
9340	1552190	6781566
9341	1504433	6753314
9342	1506615	6751476
9343	1476346	6766265
9344	1521333	6901514
9345	1490709	6593434
9346	1505654	6696167
9347	1547937	6749248
9348	1517682	6811291
9349	1470883	6797473
9350	1502147	6821559
9351	1549064	6851065
9352	1476448	6829706
9353	1473893	6816858
9354	1473619	6804555
9355	1537668	6704666
9356	1536207	6708543
9357	1525375	6715406
9358	1540019	6785634
9359	1548306	6779958
9360	1541245	6687008
9361	1527421	6919849
9362	1504889	6892661
9363	1541346	6871384
9364	1512091	6762002
9365	1506530	6761159
9366	1526518	6802356
9367	1507149	6692935
9368	1512411	6762549
9369	1552126	6803717
9370	1548262	6676493
9371	1535706	6813135
9372	1544337	6789336
9373	1530569	6614020
9374	1541729	6876824
9375	1497159	6827374
9376	1523481	6659362
9377	1477282	6889686
9378	1552238	6815906
9379	1482614	6803316
9380	1453085	6594702
9381	1526306	6884135
9382	1519073	6742002
9383	1544996	6887419
9384	1463225	6886821
9385	1505711	6771789
9386	1501933	6694206
9387	1513079	6648759
9388	1504446	6820435
9389	1562456	6829057
9390	1485577	6772316
9391	1508183	6893263
9392	1449319	6750981
9393	1466608	6734975
9394	1500767	6794739
9395	1492435	6697931
9396	1512795	6820412
9397	1409058	6720127
9398	1494325	6690334
9399	1464113	6838178
9400	1547084	6737675
9401	1499857	6787066
9402	1500752	6748671
9403	1464667	6768048
9404	1483696	6787747
9405	1504365	6744584
9406	1536324	6788013
9407	1523985	6762656
9408	1506787	6929190
9409	1560516	6695201
9410	1502899	6811542
9411	1491159	6825661
9412	1534880	6737530
9413	1480634	6852622
9414	1471114	6736998
9415	1469176	6904561
9416	1516542	6838024
9417	1534550	6877100
9418	1539330	6898101
9419	1529889	6927055
9420	1507984	6846830
9421	1505051	6827524
9422	1610780	6816160
9423	1491227	6880178
9424	1493609	6797630
9425	1509013	6947769
9426	1505287	6930132
9427	1547072	6823304
9428	1495538	6750337
9429	1558713	6762238
9430	1535579	6850496
9431	1551890	6721255
9432	1537127	6690921
9433	1498242	6882364
9434	1464348	6722714
9435	1466625	6740164
9436	1485720	6795828
9437	1478477	6677934
9438	1485346	6630574
9439	1485724	6984436
9440	1509491	6711402
9441	1487964	6901013
9442	1565069	6915295
9443	1462446	6750045
9444	1479695	6816190
9445	1529025	6819703
9446	1581224	6806496
9447	1532080	6765083
9448	1508751	6686734
9449	1471550	6754808
9450	1497800	6673387
9451	1449883	6742791
9452	1542783	6863118
9453	1540393	6869711
9454	1526831	6795571
9455	1484687	6969102
9456	1525161	6881899
9457	1499819	6892685
9458	1520186	6831579
9459	1471867	6762972
9460	1534244	6681041
9461	1518202	6931959
9462	1470615	6865667
9463	1467523	6715820
9464	1477131	6799651
9465	1554495	6785125
9466	1519731	6692586
9467	1489474	6754994
9468	1532225	6805026
9469	1458988	6775593
9470	1495260	6755914
9471	1557323	6747787
9472	1508073	6887194
9473	1480218	6737361
9474	1508756	6734589
9475	1565324	6860178
9476	1520806	6779378
9477	1534198	6813446
9478	1469663	6700283
9479	1558288	6891767
9480	1462966	6786720
9481	1526567	6755082
9482	1491897	6805834
9483	1472241	6752604
9484	1518355	6638785
9485	1496574	6735220
9486	1526524	6856541
9487	1504912	6776874
9488	1521764	6763126
9489	1484108	6851340
9490	1558874	6743497
9491	1549998	6666178
9492	1512501	6870804
9493	1508552	6685277
9494	1466108	6633511
9495	1529040	6915647
9496	1534125	6809242
9497	1534709	6811040
9498	1457322	6937265
9499	1517256	6630562
9500	1457727	6819426
9501	1451839	6754446
9502	1490422	6726901
9503	1516272	6731080
9504	1485975	6722626
9505	1490317	6852316
9506	1483636	6846142
9507	1530676	6679382
9508	1511506	6701584
9509	1497372	6779725
9510	1450724	6772320
9511	1488742	6741389
9512	1528812	6804848
9513	1555425	6804818
9514	1483825	6755546
9515	1436765	6822834
9516	1512767	6896704
9517	1556620	6861020
9518	1482217	6925103
9519	1538866	6723652
9520	1553217	6757524
9521	1464009	6902034
9522	1532594	6786236
9523	1488361	6785946
9524	1556925	6892388
9525	1479587	6884612
9526	1488342	6845371
9527	1468389	6761769
9528	1481376	6787449
9529	1519056	6758096
9530	1514535	6925482
9531	1514763	6789928
9532	1495487	6772349
9533	1514360	6775182
9534	1528520	6793544
9535	1517626	6865336
9536	1507574	6752082
9537	1452486	6701126
9538	1537066	6849321
9539	1475728	6821443
9540	1541205	6770668
9541	1485489	6826679
9542	1515827	6898451
9543	1490387	6844653
9544	1508795	6828668
9545	1514735	6809908
9546	1513795	6815358
9547	1529851	6601411
9548	1479674	6831065
9549	1512021	6682128
9550	1524147	6724996
9551	1451073	6745140
9552	1527616	6860351
9553	1508657	6672391
9554	1472531	6788369
9555	1495478	6838417
9556	1511829	6617773
9557	1495317	6793581
9558	1477047	6772897
9559	1454966	6746912
9560	1460161	6599834
9561	1551538	6822502
9562	1500098	6847281
9563	1543390	6762278
9564	1571774	6726915
9565	1524070	6797177
9566	1493700	6723727
9567	1481946	6970089
9568	1493998	6683126
9569	1485059	6763873
9570	1496998	6773229
9571	1498454	6642580
9572	1505066	6772150
9573	1515336	6845268
9574	1571305	6739737
9575	1505196	6900720
9576	1536285	6803875
9577	1537970	6766260
9578	1541698	6813140
9579	1483951	6738970
9580	1513201	6792073
9581	1559303	6660770
9582	1454915	6701509
9583	1477094	6729883
9584	1510389	6777190
9585	1510187	6741798
9586	1486013	6739468
9587	1494263	6704273
9588	1502560	6614843
9589	1473768	6744275
9590	1568713	6726807
9591	1534586	6800248
9592	1484233	6598820
9593	1531695	6829708
9594	1508926	6801300
9595	1505855	6849250
9596	1481085	6611282
9597	1512554	6691433
9598	1494723	6832699
9599	1532394	6681100
9600	1531738	6806966
9601	1492710	6823345
9602	1481413	6882774
9603	1538459	6771580
9604	1495184	6898939
9605	1490297	6865584
9606	1462541	6843226
9607	1476848	6659438
9608	1527778	6866993
9609	1516712	6788561
9610	1530396	6849549
9611	1484393	6736987
9612	1483555	6730252
9613	1540249	6896681
9614	1540790	6833598
9615	1468103	6909353
9616	1520855	6639497
9617	1498153	6723375
9618	1519954	6875072
9619	1506203	6871715
9620	1529857	6612344
9621	1515471	6768210
9622	1489686	6850383
9623	1517496	6759259
9624	1538821	6809635
9625	1457531	6820017
9626	1539093	6891224
9627	1495058	6869323
9628	1499728	6688818
9629	1524170	6849658
9630	1528744	6755701
9631	1511736	6945884
9632	1462374	6800657
9633	1509972	6666493
9634	1538292	6780443
9635	1493821	6807616
9636	1529066	6744342
9637	1521210	6728286
9638	1523143	6757477
9639	1514048	6808743
9640	1544398	6786083
9641	1506257	6848197
9642	1483801	6849840
9643	1463678	6826788
9644	1516581	6694958
9645	1511719	6697544
9646	1472655	6771152
9647	1503529	6799781
9648	1482679	6789688
9649	1506413	6872804
9650	1537757	6812900
9651	1489387	6829276
9652	1511600	6664612
9653	1503305	6630738
9654	1510096	6894523
9655	1475979	6849286
9656	1512786	6944928
9657	1517897	6740083
9658	1402954	6686454
9659	1507779	6751817
9660	1470278	6820522
9661	1538416	6881708
9662	1503273	6888383
9663	1492446	6730988
9664	1500976	6572051
9665	1473525	6628132
9666	1472116	6709479
9667	1505190	6701820
9668	1476882	6832599
9669	1493458	6786426
9670	1480409	6838513
9671	1516839	6711627
9672	1534467	6687542
9673	1556704	6892020
9674	1538850	6642998
9675	1538847	6760387
9676	1557473	6917509
9677	1510431	6722480
9678	1568260	6810392
9679	1533712	6689646
9680	1489998	6815972
9681	1521955	6802641
9682	1455195	6733436
9683	1480436	6888816
9684	1450250	6839552
9685	1556487	6825776
9686	1510563	6839226
9687	1491559	6892614
9688	1508535	6827674
9689	1544891	6694037
9690	1525501	6764406
9691	1499603	6715656
9692	1540408	6708048
9693	1482366	6922803
9694	1512818	6755236
9695	1526003	6901586
9696	1519078	6871205
9697	1494402	6756573
9698	1454202	6728393
9699	1488995	6817294
9700	1528638	6843509
9701	1559968	6872459
9702	1505195	6689011
9703	1515003	6869342
9704	1539354	6801373
9705	1463434	6703268
9706	1503663	6970795
9707	1473663	6796411
9708	1504342	6732224
9709	1481716	6756105
9710	1486050	6725220
9711	1505835	6736827
9712	1542114	6816049
9713	1509104	6805793
9714	1555157	6811694
9715	1489732	6856130
9716	1504349	6888226
9717	1494035	6769609
9718	1534210	6737708
9719	1502033	6839734
9720	1561614	6677754
9721	1451154	6746864
9722	1519083	6809680
9723	1569747	6738019
9724	1499938	6759119
9725	1486480	6903324
9726	1538477	6819680
9727	1550274	6867606
9728	1507286	6747126
9729	1487598	6615848
9730	1526550	6866773
9731	1507618	6722347
9732	1517197	6778507
9733	1546619	6694045
9734	1476421	6762488
9735	1567992	6862278
9736	1529858	6802326
9737	1452947	6711152
9738	1527359	6697801
9739	1557807	6854727
9740	1541395	6797693
9741	1553668	6954140
9742	1532230	6831960
9743	1590695	6750476
9744	1521800	6873494
9745	1500531	6681514
9746	1540944	6928398
9747	1536208	6827026
9748	1472580	6879252
9749	1535468	6691288
9750	1547165	6807144
9751	1505371	6747253
9752	1488411	6959503
9753	1554804	6736537
9754	1512186	6780528
9755	1531870	6717003
9756	1476738	6743125
9757	1495732	6872865
9758	1493171	6739587
9759	1501417	6856052
9760	1543323	6785209
9761	1508865	6815319
9762	1478755	6816050
9763	1475671	6742332
9764	1508315	6813278
9765	1543386	6751545
9766	1495636	6799805
9767	1536595	6776181
9768	1443904	6685469
9769	1503976	6825429
9770	1489805	6830751
9771	1507362	6723939
9772	1490651	6923468
9773	1510748	6857618
9774	1500481	6715337
9775	1525996	6805609
9776	1499188	6751748
9777	1500715	6790200
9778	1520592	6787443
9779	1521945	6895712
9780	1525563	6849733
9781	1540483	6820867
9782	1544059	6893743
9783	1499175	6822700
9784	1492337	6864598
9785	1536258	6832509
9786	1537793	6729634
9787	1535107	6646039
9788	1534030	6836120
9789	1461479	6707329
9790	1506433	6848303
9791	1455504	6766733
9792	1528386	6836040
9793	1506601	6854032
9794	1524571	6654285
9795	1501118	6721117
9796	1531342	6806445
9797	1482191	6617020
9798	1538717	6790670
9799	1511016	6855944
9800	1560441	6756851
9801	1478164	6734848
9802	1485339	6623413
9803	1544566	6777142
9804	1512960	6780563
9805	1494461	6621992
9806	1464902	6820225
9807	1515681	6857170
9808	1465241	6886041
9809	1531779	6751807
9810	1494131	6721832
9811	1487894	6849115
9812	1508268	6781952
9813	1463292	6707532
9814	1506075	6807519
9815	1464218	6700190
9816	1505537	6853317
9817	1534392	6929530
9818	1489689	6721056
9819	1509319	6755580
9820	1471369	6817969
9821	1498319	6879276
9822	1485049	6760969
9823	1529004	6742757
9824	1528545	6735998
9825	1518572	6903900
9826	1524906	6777709
9827	1541196	6815589
9828	1499867	6735945
9829	1516837	6863087
9830	1465697	6733344
9831	1503722	6644562
9832	1472359	6795633
9833	1526876	6704589
9834	1493562	6781459
9835	1491637	6730955
9836	1530993	6636913
9837	1513885	6640433
9838	1545495	6857809
9839	1525255	6841179
9840	1523697	6781752
9841	1464245	6797529
9842	1516861	6765025
9843	1517058	6713661
9844	1500308	6769747
9845	1482284	6832715
9846	1503527	6808705
9847	1474178	6850210
9848	1534498	6599372
9849	1516595	6896855
9850	1470194	6844056
9851	1514620	6889233
9852	1500198	6860992
9853	1512120	6812002
9854	1452539	6916669
9855	1483428	6847850
9856	1516794	6669676
9857	1492213	6777166
9858	1492518	6870876
9859	1522365	6844833
9860	1472505	6640256
9861	1468509	6674047
9862	1442088	6775010
9863	1510518	7000506
9864	1518458	6798797
9865	1470099	6806968
9866	1455614	6833239
9867	1517009	6814453
9868	1458944	6651025
9869	1497012	6786991
9870	1563096	6856303
9871	1513762	6892462
9872	1502127	6975730
9873	1539835	6704963
9874	1487855	6772332
9875	1529199	6703514
9876	1478067	6792854
9877	1490963	6835250
9878	1519230	6870659
9879	1512581	6897171
9880	1543510	6868502
9881	1526214	6876827
9882	1485213	6785068
9883	1494873	6695874
9884	1502743	6852262
9885	1518421	6810139
9886	1524202	6767295
9887	1573626	6767851
9888	1518144	6792799
9889	1495963	6743497
9890	1559830	6640228
9891	1536813	6705872
9892	1568718	6799707
9893	1488760	6731755
9894	1487054	6805698
9895	1499577	6800137
9896	1580887	6851083
9897	1499112	6857570
9898	1551884	7008158
9899	1530204	6773742
9900	1501931	6868417
9901	1476585	6671653
9902	1466803	6880891
9903	1505432	6766651
9904	1484918	6765708
9905	1486196	6749644
9906	1536267	6869575
9907	1504965	6540507
9908	1532811	6886657
9909	1439223	6691477
9910	1512606	6800231
9911	1488144	6868042
9912	1514313	6766760
9913	1444722	6791764
9914	1487281	6695848
9915	1552597	6885305
9916	1489431	6797528
9917	1526580	6861096
9918	1452038	6679952
9919	1504432	6762950
9920	1529665	6746497
9921	1479886	6724508
9922	1551553	6795351
9923	1485167	6743843
9924	1535331	6673039
9925	1512980	6909270
9926	1549390	6641581
9927	1482262	6763144
9928	1502521	6783024
9929	1501704	6946432
9930	1441894	6954330
9931	1465244	6773291
9932	1555776	6758309
9933	1493527	6709355
9934	1488714	6753502
9935	1499250	6873762
9936	1520215	6752160
9937	1508619	6883305
9938	1555054	6820293
9939	1551850	6814883
9940	1523943	6659926
9941	1505162	6822305
9942	1532817	6749030
9943	1503063	6890976
9944	1499762	6702537
9945	1509887	6821346
9946	1546264	6924466
9947	1447319	6854456
9948	1524763	6837217
9949	1546552	6827250
9950	1483092	6820348
9951	1546997	6805155
9952	1514309	6739388
9953	1509776	6836643
9954	1473646	6813653
9955	1473692	6611494
9956	1498099	6809102
9957	1493435	6911152
9958	1510820	6761895
9959	1513746	6873211
9960	1517608	6925307
9961	1558580	6805373
9962	1532619	6840511
9963	1539800	6850536
9964	1469372	6807452
9965	1478298	6772115
9966	1532993	6779737
9967	1562939	6794672
9968	1520149	6753258
9969	1516742	6967077
9970	1526371	6916536
9971	1493059	6740282
9972	1514015	6738866
9973	1507848	6720776
9974	1529928	6743069
9975	1504096	6860120
9976	1543108	6772581
9977	1481527	6719306
9978	1499311	6674520
9979	1549723	6752368
9980	1597828	6827330
9981	1519560	6785041
9982	1543388	6837375
9983	1487578	6848048
9984	1536333	6820754
9985	1519863	6733077
9986	1512823	6797215
9987	1505282	6882665
